@ID,CUSTOMER,CATEGORY,CURRENCY,ONLINE.ACTUAL.BAL,WORKING.BALANCE,OPENING.DATE
2001609,100990,6001,XAF,305650037,305650037,20250321
2001610,100650,1001,XAF,287116055,287116055,20250823
2001611,100771,6001,XAF,376704588,376704588,20231025
2001612,100727,6001,XAF,492946469,492946469,20250613
2001613,100714,6001,USD,493844468,493844468,20231103
2001614,100565,6001,XAF,36590916,36590916,20251031
2001615,100333,1001,XAF,174112359,174112359,20250902
2001616,100754,1001,EUR,284399436,284399436,20230407
2001617,100045,6001,XAF,326789650,326789650,20230817
2001618,100502,6001,XAF,209774179,209774179,20251012
2001619,100472,1001,XAF,434253610,434253610,20240208
2001620,100795,6001,XAF,178378581,178378581,20240510
2001621,100463,6001,XAF,459865727,459865727,20250722
2001622,100561,1001,EUR,188648049,188648049,20240529
2001623,100239,1001,EUR,439529612,439529612,20240328
2001624,100601,1001,USD,160559108,160559108,20231118
2001625,100660,6001,EUR,386464758,386464758,20250821
2001626,100783,6001,XAF,252318850,252318850,20250423
2001627,100447,1001,EUR,401533146,401533146,20250102
2001628,100583,1001,XAF,359201143,359201143,20250705
2001629,100270,1001,XAF,107105940,107105940,20230330
2001630,100640,6001,XAF,199309965,199309965,20250608
2001631,100065,6001,XAF,37241263,37241263,20250730
2001632,100994,6001,XAF,29873582,29873582,20251208
2001633,100895,1001,XAF,209554854,209554854,20231005
2001634,100230,1001,XAF,54826986,54826986,20240525
2001635,100253,1001,XAF,411053529,411053529,20240618
2001636,100958,1001,XAF,467249601,467249601,20230722
2001637,100533,6001,XAF,373625806,373625806,20240106
2001638,100474,6001,USD,377757469,377757469,20240521
2001639,100218,6001,XAF,59312683,59312683,20240907
2001640,100920,1001,XAF,415183068,415183068,20250526
2001641,100003,1001,EUR,434784556,434784556,20240401
2001642,100792,1001,XAF,245588185,245588185,20231120
2001643,100648,6001,XAF,72392447,72392447,20250708
2001644,100293,1001,XAF,124036581,124036581,20240225
2001645,100712,6001,XAF,109381052,109381052,20250515
2001646,100881,6001,XAF,169465708,169465708,20240228
2001647,100142,1001,XAF,267594163,267594163,20240615
2001648,100672,1001,XAF,343261839,343261839,20230801
2001649,100173,6001,XAF,469913919,469913919,20230830
2001650,100051,6001,XAF,272400595,272400595,20241210
2001651,100090,1001,XAF,426719447,426719447,20240812
2001652,100912,6001,XAF,250831070,250831070,20250929
2001653,100364,6001,XAF,315261077,315261077,20250602
2001654,100071,6001,XAF,355074401,355074401,20240608
2001655,100589,1001,EUR,347161064,347161064,20250526
2001656,100282,6001,XAF,412008888,412008888,20230523
2001657,100332,1001,XAF,328125927,328125927,20230519
2001658,100956,6001,XAF,372659724,372659724,20241121
2001659,100126,6001,EUR,280444383,280444383,20240812
2001660,100842,6001,XAF,498649155,498649155,20250208
2001661,100204,1001,XAF,258553827,258553827,20231230
2001662,100671,1001,USD,192970839,192970839,20231116
2001663,100685,6001,XAF,31027438,31027438,20241123
2001664,100203,6001,EUR,440668247,440668247,20241014
2001665,100474,1001,USD,161889380,161889380,20241025
2001666,100279,1001,XAF,239380751,239380751,20240604
2001667,100470,6001,XAF,417807288,417807288,20251209
2001668,100255,6001,XAF,51589976,51589976,20250113
2001669,100350,1001,XAF,206494970,206494970,20231111
2001670,100265,6001,XAF,148173243,148173243,20230622
2001671,100694,6001,XAF,225972695,225972695,20240429
2001672,100798,1001,XAF,498087526,498087526,20251117
2001673,100289,1001,XAF,87090396,87090396,20230831
2001674,100479,1001,XAF,312076063,312076063,20231223
2001675,100432,1001,XAF,450956727,450956727,20241208
2001676,100452,6001,XAF,279852352,279852352,20240619
2001677,100562,1001,USD,480130321,480130321,20230727
2001678,100688,1001,USD,41377483,41377483,20231124
2001679,100529,1001,XAF,21022767,21022767,20240606
2001680,100362,1001,XAF,410156088,410156088,20250522
2001681,100928,1001,XAF,193499651,193499651,20230628
2001682,100128,6001,XAF,155853851,155853851,20240508
2001683,100591,6001,USD,489003716,489003716,20230809
2001684,100383,1001,XAF,372243654,372243654,20240920
2001685,100533,1001,XAF,278880044,278880044,20230514
2001686,100905,6001,XAF,383142236,383142236,20240304
2001687,100576,6001,XAF,492692295,492692295,20250414
2001688,100405,6001,USD,20468586,20468586,20240225
2001689,100202,1001,XAF,178501859,178501859,20240512
2001690,100692,1001,XAF,170931643,170931643,20241018
2001691,100115,1001,EUR,293360027,293360027,20250929
2001692,100914,6001,XAF,144717049,144717049,20241006
2001693,100645,1001,XAF,447300627,447300627,20231125
2001694,100311,6001,EUR,287744454,287744454,20250817
2001695,100484,6001,XAF,115624030,115624030,20230819
2001696,100509,1001,XAF,335008343,335008343,20231012
2001697,100087,6001,USD,97306884,97306884,20230518
2001698,100317,1001,USD,21296916,21296916,20250521
2001699,100553,1001,XAF,30373585,30373585,20240117
2001700,100667,1001,USD,355428211,355428211,20250216
2001701,100503,1001,EUR,47020746,47020746,20250327
2001702,100528,6001,XAF,52056417,52056417,20241130
2001703,100510,1001,XAF,404999573,404999573,20240612
2001704,100314,1001,XAF,250612971,250612971,20231228
2001705,100375,6001,USD,352620799,352620799,20250530
2001706,100009,6001,XAF,63815033,63815033,20231006
2001707,100644,6001,XAF,333171419,333171419,20240110
2001708,100748,1001,XAF,51273374,51273374,20240216
2001709,100064,6001,EUR,320109242,320109242,20250720
2001710,100889,1001,XAF,496811328,496811328,20230820
2001711,100021,1001,XAF,83377097,83377097,20231219
2001712,100124,1001,XAF,355931588,355931588,20240917
2001713,100518,1001,XAF,314479350,314479350,20231112
2001714,100163,6001,EUR,411055596,411055596,20250704
2001715,100625,6001,XAF,229486263,229486263,20250708
2001716,100915,1001,XAF,181591159,181591159,20231125
2001717,100455,1001,XAF,222815404,222815404,20251007
2001718,100868,1001,XAF,428997927,428997927,20250512
2001719,100277,1001,XAF,461276915,461276915,20240712
2001720,100619,6001,EUR,497556349,497556349,20250116
2001721,100577,1001,XAF,276469071,276469071,20240902
2001722,100781,6001,XAF,309521827,309521827,20250103
2001723,100156,6001,EUR,78137496,78137496,20230705
2001724,100927,1001,EUR,133466176,133466176,20240605
2001725,100329,1001,USD,304168409,304168409,20240812
2001726,100980,1001,XAF,446423747,446423747,20231214
2001727,100151,1001,XAF,171196484,171196484,20231211
2001728,100682,1001,XAF,402903391,402903391,20240223
2001729,100720,6001,XAF,114236955,114236955,20240727
2001730,100261,6001,EUR,144766201,144766201,20241125
2001731,100181,6001,XAF,300885407,300885407,20241124
2001732,100961,1001,XAF,221526033,221526033,20230703
2001733,100095,6001,XAF,243238584,243238584,20250326
2001734,100775,1001,XAF,44999561,44999561,20250425
2001735,100814,1001,XAF,409873093,409873093,20230530
2001736,100204,1001,XAF,337152099,337152099,20250429
2001737,100778,6001,XAF,176318964,176318964,20250204
2001738,100921,6001,XAF,379840026,379840026,20251114
2001739,100098,6001,XAF,228062181,228062181,20250704
2001740,100080,6001,XAF,125496393,125496393,20250330
2001741,100812,1001,XAF,313187333,313187333,20230324
2001742,100547,1001,EUR,189861840,189861840,20240804
2001743,100004,1001,XAF,254232275,254232275,20250404
2001744,100512,6001,XAF,408214183,408214183,20240115
2001745,100687,6001,USD,230192140,230192140,20230421
2001746,100570,6001,XAF,310193095,310193095,20251211
2001747,100817,1001,USD,24202757,24202757,20250306
2001748,100106,1001,USD,295554092,295554092,20230427
2001749,100258,1001,XAF,98431201,98431201,20240204
2001750,100027,1001,XAF,430860764,430860764,20250613
2001751,100289,6001,XAF,462030361,462030361,20251101
2001752,100562,1001,XAF,303583427,303583427,20250921
2001753,100449,1001,XAF,399981954,399981954,20230708
2001754,100378,1001,XAF,259317060,259317060,20240314
2001755,100514,1001,XAF,389243898,389243898,20230830
2001756,100378,6001,XAF,266294616,266294616,20231130
2001757,100786,1001,USD,394044894,394044894,20241204
2001758,100005,6001,XAF,258224890,258224890,20250428
2001759,100051,1001,XAF,200489375,200489375,20250119
2001760,100445,6001,XAF,25031042,25031042,20240218
2001761,100823,1001,XAF,219241782,219241782,20230826
2001762,100390,1001,XAF,488098486,488098486,20241106
2001763,100992,6001,EUR,165443696,165443696,20231026
2001764,100503,6001,EUR,108397199,108397199,20250121
2001765,100225,1001,XAF,440282006,440282006,20250703
2001766,100889,1001,XAF,47510510,47510510,20250311
2001767,100042,6001,XAF,369213309,369213309,20250311
2001768,100635,1001,XAF,183669289,183669289,20241229
2001769,100000,6001,XAF,326149940,326149940,20240818
2001770,100205,6001,XAF,402163959,402163959,20250918
2001771,100877,6001,XAF,390550073,390550073,20240810
2001772,100279,1001,XAF,24218638,24218638,20230801
2001773,100580,6001,EUR,90422707,90422707,20230830
2001774,100164,6001,EUR,113764076,113764076,20250613
2001775,100843,6001,XAF,168597514,168597514,20241022
2001776,100919,1001,XAF,161895954,161895954,20250416
2001777,100482,6001,XAF,429890199,429890199,20230420
2001778,100054,6001,XAF,244967148,244967148,20240115
2001779,100427,6001,XAF,136773674,136773674,20240522
2001780,100261,6001,XAF,369226612,369226612,20240904
2001781,100696,1001,XAF,390530102,390530102,20230628
2001782,100480,6001,XAF,65175037,65175037,20230505
2001783,100516,1001,XAF,325947522,325947522,20240728
2001784,100278,1001,EUR,471000656,471000656,20250520
2001785,100585,1001,USD,262516679,262516679,20250829
2001786,100083,6001,XAF,322897015,322897015,20231118
2001787,100986,1001,EUR,78836907,78836907,20230705
2001788,100181,1001,XAF,312953597,312953597,20230707
2001789,100703,1001,XAF,151173081,151173081,20250604
2001790,100417,6001,XAF,185506546,185506546,20250602
2001791,100091,1001,XAF,390842299,390842299,20241231
2001792,100031,1001,XAF,238470203,238470203,20230908
2001793,100941,6001,XAF,36763487,36763487,20241229
2001794,100125,6001,EUR,413131072,413131072,20240731
2001795,100310,1001,XAF,289755679,289755679,20241227
2001796,100998,1001,EUR,300359968,300359968,20230618
2001797,100913,6001,XAF,272148602,272148602,20240109
2001798,100438,1001,XAF,488426757,488426757,20241201
2001799,100982,1001,XAF,219320309,219320309,20230606
2001800,100223,6001,XAF,263685670,263685670,20240814
2001801,100527,1001,USD,384767030,384767030,20250812
2001802,100143,6001,XAF,434358292,434358292,20240217
2001803,100134,6001,XAF,242011594,242011594,20241113
2001804,100080,6001,EUR,137337090,137337090,20241002
2001805,100099,6001,XAF,144713357,144713357,20231215
2001806,100484,1001,XAF,226271177,226271177,20240926
2001807,100135,6001,XAF,359532311,359532311,20240618
2001808,100083,1001,XAF,99177848,99177848,20230716
2001809,100661,1001,XAF,444044547,444044547,20240623
2001810,100778,6001,XAF,194273364,194273364,20241002
2001811,100634,1001,XAF,161893804,161893804,20241123
2001812,100641,6001,XAF,205452555,205452555,20240303
2001813,100487,6001,XAF,136303550,136303550,20231023
2001814,100126,1001,XAF,108267722,108267722,20240609
2001815,100103,1001,XAF,479049691,479049691,20230809
2001816,100218,6001,USD,225034848,225034848,20240917
2001817,100589,1001,XAF,297884696,297884696,20240526
2001818,100436,1001,XAF,282922208,282922208,20230402
2001819,100739,1001,USD,296258667,296258667,20250908
2001820,100748,1001,XAF,263602905,263602905,20230609
2001821,100119,6001,XAF,477073652,477073652,20231006
2001822,100863,1001,XAF,144634593,144634593,20231201
2001823,100670,1001,XAF,111054714,111054714,20240831
2001824,100852,6001,XAF,211830592,211830592,20251116
2001825,100961,1001,XAF,454646643,454646643,20230702
2001826,100574,1001,XAF,246166870,246166870,20241117
2001827,100890,6001,XAF,460989286,460989286,20230816
2001828,100163,1001,XAF,417078383,417078383,20250531
2001829,100850,6001,XAF,483430185,483430185,20240210
2001830,100914,1001,XAF,169553387,169553387,20231211
2001831,100827,6001,XAF,33863631,33863631,20240807
2001832,100139,6001,USD,498606663,498606663,20250205
2001833,100455,6001,XAF,339645615,339645615,20230915
2001834,100339,1001,XAF,253816027,253816027,20240630
2001835,100490,6001,XAF,253730436,253730436,20240405
2001836,100204,6001,EUR,370180376,370180376,20251021
2001837,100359,6001,XAF,487871454,487871454,20250728
2001838,100366,6001,XAF,362720502,362720502,20250115
2001839,100407,1001,USD,188450051,188450051,20231109
2001840,100139,6001,XAF,378723451,378723451,20241108
2001841,100151,6001,XAF,140446021,140446021,20230426
2001842,100733,1001,XAF,57810745,57810745,20240829
2001843,100271,6001,XAF,391612170,391612170,20230711
2001844,100197,1001,XAF,100961542,100961542,20240313
2001845,100324,1001,EUR,472186471,472186471,20231031
2001846,100613,1001,XAF,304504149,304504149,20241101
2001847,100369,6001,XAF,72626621,72626621,20240918
2001848,100818,1001,XAF,107727083,107727083,20231126
2001849,100021,6001,XAF,209435623,209435623,20251129
2001850,100463,6001,XAF,54800882,54800882,20230615
2001851,100680,6001,XAF,178470827,178470827,20250411
2001852,100853,1001,USD,252320815,252320815,20230623
2001853,100418,1001,XAF,38157079,38157079,20250226
2001854,100655,6001,EUR,348456074,348456074,20240301
2001855,100485,6001,EUR,294071627,294071627,20241110
2001856,100303,1001,XAF,45967237,45967237,20250303
2001857,100253,6001,XAF,343558219,343558219,20230912
2001858,100743,6001,XAF,146342294,146342294,20230501
2001859,100061,6001,USD,352249121,352249121,20250622
2001860,100145,1001,XAF,58606340,58606340,20240124
2001861,100455,6001,XAF,172658573,172658573,20250512
2001862,100194,6001,EUR,117907628,117907628,20251007
2001863,100862,1001,XAF,35571753,35571753,20250828
2001864,100665,6001,XAF,77923791,77923791,20250910
2001865,100780,6001,XAF,163890505,163890505,20240214
2001866,100739,1001,XAF,396636730,396636730,20250201
2001867,100098,1001,XAF,47627385,47627385,20230406
2001868,100225,1001,XAF,245597876,245597876,20250208
2001869,100775,1001,XAF,20452109,20452109,20250903
2001870,100419,6001,XAF,27360241,27360241,20251110
2001871,100282,6001,XAF,111549029,111549029,20240526
2001872,100513,1001,XAF,368209010,368209010,20250607
2001873,100205,1001,XAF,187263127,187263127,20240824
2001874,100480,6001,XAF,324741969,324741969,20240812
2001875,100076,1001,XAF,68119358,68119358,20230617
2001876,100432,1001,XAF,368617421,368617421,20240719
2001877,100564,6001,XAF,339914171,339914171,20240528
2001878,100344,1001,USD,447238100,447238100,20251001
2001879,100796,6001,USD,97640119,97640119,20240304
2001880,100572,6001,XAF,30992754,30992754,20230715
2001881,100631,1001,XAF,442358587,442358587,20231125
2001882,100380,1001,XAF,232374649,232374649,20231019
2001883,100095,6001,XAF,143564956,143564956,20240612
2001884,100676,6001,XAF,291817511,291817511,20240310
2001885,100204,1001,XAF,58992876,58992876,20250929
2001886,100309,6001,USD,211031914,211031914,20241227
2001887,100794,1001,XAF,382315264,382315264,20250702
2001888,100548,1001,EUR,40260865,40260865,20240430
2001889,100496,1001,XAF,495294996,495294996,20250412
2001890,100985,6001,XAF,402306953,402306953,20250714
2001891,100732,6001,XAF,238281923,238281923,20250124
2001892,100790,6001,XAF,27843816,27843816,20240920
2001893,100044,1001,USD,168521715,168521715,20230824
2001894,100809,6001,XAF,215128319,215128319,20240208
2001895,100353,6001,XAF,233315843,233315843,20230320
2001896,100554,1001,USD,46850721,46850721,20250916
2001897,100994,6001,XAF,94741288,94741288,20230529
2001898,100397,6001,XAF,178304619,178304619,20230725
2001899,100542,6001,XAF,471275374,471275374,20230805
2001900,100822,1001,XAF,497327807,497327807,20230616
2001901,100629,1001,USD,306013208,306013208,20240425
2001902,100692,1001,XAF,313775944,313775944,20240619
2001903,100625,1001,XAF,363871853,363871853,20240809
2001904,100903,1001,XAF,181548476,181548476,20240829
2001905,100710,6001,XAF,50777010,50777010,20240814
2001906,100728,1001,XAF,333588831,333588831,20250104
2001907,100226,6001,XAF,497707625,497707625,20250131
2001908,100854,6001,USD,62173485,62173485,20241221
2001909,100464,1001,XAF,432106711,432106711,20230824
2001910,100619,1001,XAF,334325190,334325190,20230428
2001911,100035,6001,XAF,122632356,122632356,20231026
2001912,100816,6001,XAF,465001682,465001682,20240423
2001913,100287,1001,XAF,267158093,267158093,20250924
2001914,100442,6001,XAF,253356519,253356519,20250108
2001915,100688,1001,XAF,208396087,208396087,20231005
2001916,100295,1001,XAF,304092906,304092906,20230502
2001917,100531,1001,EUR,498928715,498928715,20240502
2001918,100215,6001,USD,426001167,426001167,20240625
2001919,100510,1001,XAF,100527160,100527160,20250314
2001920,100191,6001,XAF,395830866,395830866,20230518
2001921,100357,1001,XAF,112667366,112667366,20230320
2001922,100957,1001,XAF,137741664,137741664,20230423
2001923,100804,1001,XAF,273584428,273584428,20230428
2001924,100577,6001,XAF,329511400,329511400,20240730
2001925,100389,6001,XAF,439496949,439496949,20231007
2001926,100901,6001,EUR,267018237,267018237,20250913
2001927,100409,6001,XAF,261333615,261333615,20240506
2001928,100788,1001,XAF,437022300,437022300,20251207
2001929,100463,6001,EUR,248826467,248826467,20230927
2001930,100571,6001,XAF,194909587,194909587,20240628
2001931,100179,6001,XAF,414614878,414614878,20240620
2001932,100009,6001,XAF,95495162,95495162,20240524
2001933,100663,1001,XAF,257939017,257939017,20241120
2001934,100711,1001,USD,168163033,168163033,20241219
2001935,100655,6001,XAF,461248164,461248164,20240413
2001936,100828,6001,XAF,310189162,310189162,20250228
2001937,100939,1001,USD,351956017,351956017,20240914
2001938,100183,6001,XAF,284000556,284000556,20250919
2001939,100180,1001,XAF,183655625,183655625,20250715
2001940,100198,6001,XAF,87210714,87210714,20250614
2001941,100538,6001,EUR,423883633,423883633,20251129
2001942,100529,6001,USD,453482577,453482577,20240711
2001943,100865,1001,XAF,35059269,35059269,20240301
2001944,100984,6001,XAF,386624194,386624194,20251002
2001945,100588,1001,EUR,257844250,257844250,20230421
2001946,100946,1001,XAF,437267646,437267646,20230628
2001947,100859,6001,XAF,142104910,142104910,20230920
2001948,100204,1001,XAF,214647170,214647170,20240806
2001949,100411,1001,XAF,487477443,487477443,20231002
2001950,100506,6001,XAF,32845915,32845915,20250303
2001951,100089,1001,XAF,317702635,317702635,20240530
2001952,100248,1001,XAF,459277798,459277798,20250926
2001953,100368,6001,XAF,392023842,392023842,20250628
2001954,100768,6001,XAF,101656392,101656392,20231013
2001955,100671,6001,XAF,254937058,254937058,20240610
2001956,100075,1001,XAF,255608950,255608950,20230329
2001957,100136,6001,USD,194284424,194284424,20241105
2001958,100536,6001,XAF,124374754,124374754,20240919
2001959,100556,6001,XAF,227042252,227042252,20250901
2001960,100187,6001,USD,295562590,295562590,20241103
2001961,100404,6001,XAF,95498697,95498697,20230604
2001962,100408,1001,XAF,73394699,73394699,20230630
2001963,100753,6001,XAF,108359213,108359213,20240516
2001964,100603,1001,XAF,484861256,484861256,20241031
2001965,100520,6001,XAF,419924027,419924027,20250520
2001966,100970,1001,XAF,196233782,196233782,20241123
2001967,100628,6001,XAF,144349199,144349199,20250119
2001968,100918,1001,XAF,173402476,173402476,20240425
2001969,100746,6001,XAF,185307669,185307669,20250906
2001970,100430,6001,XAF,360402421,360402421,20250329
2001971,100755,6001,XAF,164624674,164624674,20250822
2001972,100209,6001,XAF,104501345,104501345,20230814
2001973,100651,6001,XAF,360436489,360436489,20251016
2001974,100712,6001,XAF,480012475,480012475,20241128
2001975,100876,1001,USD,406559931,406559931,20240924
2001976,100096,1001,XAF,150043294,150043294,20250104
2001977,100940,6001,XAF,339001682,339001682,20251001
2001978,100370,6001,XAF,167521531,167521531,20231116
2001979,100073,1001,XAF,80338332,80338332,20241106
2001980,100894,1001,XAF,129566041,129566041,20240208
2001981,100027,6001,XAF,268555049,268555049,20240311
2001982,100011,6001,XAF,456661855,456661855,20250522
2001983,100468,1001,XAF,473863863,473863863,20250814
2001984,100969,6001,XAF,199454873,199454873,20250911
2001985,100110,6001,XAF,34686067,34686067,20250225
2001986,100320,1001,USD,283590670,283590670,20240428
2001987,100242,6001,XAF,67491604,67491604,20250415
2001988,100857,1001,EUR,91546445,91546445,20231129
2001989,100183,1001,XAF,325012869,325012869,20250919
2001990,100478,6001,XAF,118793749,118793749,20240728
2001991,100575,1001,XAF,317594885,317594885,20241018
2001992,100396,1001,XAF,189548681,189548681,20240911
2001993,100259,1001,EUR,184908256,184908256,20240310
2001994,100381,1001,XAF,132493658,132493658,20230527
2001995,100867,1001,XAF,402610218,402610218,20240908
2001996,100822,6001,XAF,408566044,408566044,20240618
2001997,100366,6001,XAF,221687716,221687716,20251031
2001998,100250,6001,XAF,140521966,140521966,20240215
2001999,100609,6001,XAF,345937473,345937473,20230410
2002000,100120,1001,XAF,306416006,306416006,20240407
2002001,100817,6001,XAF,303156935,303156935,20250906
2002002,100727,1001,USD,70664911,70664911,20251114
2002003,100492,6001,XAF,102446945,102446945,20251123
2002004,100644,6001,XAF,443681762,443681762,20230622
2002005,100234,6001,XAF,405573244,405573244,20241229
2002006,100348,6001,USD,493295872,493295872,20250625
2002007,100905,1001,XAF,279015071,279015071,20230407
2002008,100148,6001,XAF,272679976,272679976,20230706
2002009,100411,1001,XAF,280765176,280765176,20241008
2002010,100665,6001,XAF,116247064,116247064,20251201
2002011,100284,6001,USD,346581423,346581423,20241009
2002012,100144,1001,XAF,56100320,56100320,20231126
2002013,100759,1001,XAF,233379584,233379584,20241205
2002014,100769,1001,XAF,194547448,194547448,20251004
2002015,100396,1001,EUR,66859562,66859562,20231212
2002016,100207,1001,XAF,76418517,76418517,20240221
2002017,100680,1001,XAF,154177039,154177039,20250803
2002018,100531,6001,XAF,267203807,267203807,20241009
2002019,100980,6001,XAF,130860447,130860447,20230705
2002020,100204,6001,USD,277863988,277863988,20250216
2002021,100004,6001,XAF,179039108,179039108,20250421
2002022,100632,6001,XAF,95839854,95839854,20230326
2002023,100168,6001,XAF,97341560,97341560,20250101
2002024,100380,6001,XAF,209294870,209294870,20240306
2002025,100983,6001,XAF,116448496,116448496,20250529
2002026,100555,6001,XAF,271515605,271515605,20251104
2002027,100751,1001,XAF,362754565,362754565,20230906
2002028,100497,6001,XAF,21723923,21723923,20250507
2002029,100048,6001,XAF,42956679,42956679,20241217
2002030,100487,6001,XAF,28522470,28522470,20230919
2002031,100952,1001,XAF,493453866,493453866,20230620
2002032,100216,6001,XAF,245618857,245618857,20241216
2002033,100194,6001,EUR,194700846,194700846,20230319
2002034,100726,6001,XAF,288865272,288865272,20240430
2002035,100845,1001,XAF,219743445,219743445,20240322
2002036,100897,6001,EUR,114271948,114271948,20251107
2002037,100984,6001,XAF,188864063,188864063,20250112
2002038,100851,6001,XAF,455013406,455013406,20230412
2002039,100239,1001,XAF,28482716,28482716,20241115
2002040,100362,1001,XAF,221828079,221828079,20240905
2002041,100982,1001,XAF,420138244,420138244,20241109
2002042,100922,6001,XAF,45651430,45651430,20251115
2002043,100693,6001,XAF,464161203,464161203,20230502
2002044,100375,6001,XAF,155221584,155221584,20240928
2002045,100836,6001,XAF,77828583,77828583,20251129
2002046,100426,6001,USD,269946878,269946878,20230914
2002047,100844,1001,XAF,327757407,327757407,20240714
2002048,100405,6001,USD,203519732,203519732,20240809
2002049,100928,6001,XAF,413576380,413576380,20241219
2002050,100443,6001,XAF,52861807,52861807,20240416
2002051,100572,6001,XAF,462132366,462132366,20241025
2002052,100118,1001,USD,134634966,134634966,20250420
2002053,100236,6001,XAF,249313594,249313594,20240509
2002054,100275,1001,XAF,184132108,184132108,20251016
2002055,100654,6001,EUR,160372071,160372071,20250131
2002056,100988,6001,XAF,408225704,408225704,20250426
2002057,100875,1001,XAF,123028650,123028650,20240822
2002058,100391,6001,XAF,119556941,119556941,20250121
2002059,100919,6001,XAF,22275155,22275155,20230427
2002060,100813,1001,XAF,104855996,104855996,20231031
2002061,100254,1001,XAF,450098690,450098690,20241115
2002062,100766,6001,USD,46356384,46356384,20230417
2002063,100269,6001,XAF,80210891,80210891,20231209
2002064,100658,1001,USD,218608432,218608432,20250624
2002065,100975,6001,USD,337731265,337731265,20250622
2002066,100568,1001,XAF,395645308,395645308,20250221
2002067,100434,6001,XAF,413061468,413061468,20230403
2002068,100919,1001,USD,463595564,463595564,20240930
2002069,100436,6001,XAF,337634762,337634762,20240905
2002070,100722,1001,XAF,334455999,334455999,20250228
2002071,100607,6001,XAF,208936942,208936942,20231213
2002072,100798,1001,XAF,340283733,340283733,20250715
2002073,100596,6001,XAF,399376657,399376657,20230715
2002074,100195,6001,XAF,436088057,436088057,20230329
2002075,100150,6001,USD,143572966,143572966,20240102
2002076,100908,1001,XAF,404671876,404671876,20251209
2002077,100290,1001,XAF,81596765,81596765,20231014
2002078,100618,6001,XAF,30586134,30586134,20240314
2002079,100147,1001,XAF,154698717,154698717,20241215
2002080,100061,1001,XAF,22117814,22117814,20240425
2002081,100245,6001,USD,267410486,267410486,20240101
2002082,100142,1001,XAF,361014595,361014595,20241122
2002083,100213,1001,XAF,228633106,228633106,20231217
2002084,100463,6001,XAF,394126785,394126785,20241121
2002085,100875,6001,EUR,407186548,407186548,20240313
2002086,100076,6001,XAF,71742799,71742799,20250326
2002087,100796,1001,XAF,65176989,65176989,20250330
2002088,100818,6001,XAF,191874418,191874418,20230808
2002089,100501,6001,USD,242897831,242897831,20240921
2002090,100431,1001,XAF,336167467,336167467,20230609
2002091,100794,1001,USD,65670235,65670235,20240129
2002092,100012,1001,XAF,174479525,174479525,20231008
2002093,100477,1001,USD,331900358,331900358,20241012
2002094,100797,6001,EUR,382270316,382270316,20230710
2002095,100023,6001,XAF,247026236,247026236,20240416
2002096,100704,1001,XAF,141277073,141277073,20240710
2002097,100597,6001,XAF,136717565,136717565,20231215
2002098,100768,6001,XAF,257285813,257285813,20230810
2002099,100354,6001,EUR,251419410,251419410,20230407
2002100,100489,6001,XAF,451756962,451756962,20240511
2002101,100914,1001,XAF,295858839,295858839,20240422
2002102,100296,1001,USD,308260140,308260140,20250806
2002103,100816,6001,XAF,474277552,474277552,20251009
2002104,100448,6001,XAF,36312238,36312238,20240908
2002105,100685,1001,XAF,174226727,174226727,20240909
2002106,100435,1001,EUR,376713679,376713679,20230625
2002107,100864,6001,USD,225492532,225492532,20240724
2002108,100924,6001,XAF,77749216,77749216,20250403
2002109,100809,6001,USD,164085318,164085318,20250518
2002110,100199,1001,XAF,271034068,271034068,20240419
2002111,100712,6001,XAF,346346705,346346705,20240131
2002112,100116,6001,XAF,344889909,344889909,20240824
2002113,100196,6001,XAF,43805867,43805867,20240312
2002114,100187,1001,XAF,260968183,260968183,20231106
2002115,100505,1001,EUR,194517259,194517259,20240506
2002116,100056,1001,XAF,284188112,284188112,20240107
2002117,100070,1001,USD,163285682,163285682,20251027
2002118,100402,6001,XAF,490876274,490876274,20250108
2002119,100219,1001,EUR,46654320,46654320,20240106
2002120,100875,6001,XAF,37321061,37321061,20250322
2002121,100981,1001,XAF,397970830,397970830,20251014
2002122,100955,6001,XAF,151414423,151414423,20250210
2002123,100573,6001,XAF,72967051,72967051,20230625
2002124,100948,6001,XAF,131113524,131113524,20230509
2002125,100318,1001,XAF,216008536,216008536,20251010
2002126,100299,1001,EUR,230073761,230073761,20240815
2002127,100849,6001,XAF,306661366,306661366,20230329
2002128,100178,1001,XAF,45934225,45934225,20241212
2002129,100491,1001,XAF,100667798,100667798,20250509
2002130,100171,1001,XAF,436120275,436120275,20240829
2002131,100617,1001,XAF,429487025,429487025,20250905
2002132,100777,1001,XAF,377053696,377053696,20230529
2002133,100899,1001,XAF,378248241,378248241,20250602
2002134,100384,6001,EUR,489083504,489083504,20240125
2002135,100433,1001,XAF,449442730,449442730,20241210
2002136,100743,1001,XAF,83753592,83753592,20230729
2002137,100017,1001,XAF,28261410,28261410,20250111
2002138,100754,6001,XAF,298973720,298973720,20240102
2002139,100327,1001,XAF,231798792,231798792,20240920
2002140,100953,6001,USD,408550250,408550250,20240617
2002141,100918,6001,XAF,432236412,432236412,20250429
2002142,100516,6001,XAF,104144904,104144904,20240209
2002143,100684,6001,XAF,370219322,370219322,20240413
2002144,100970,6001,XAF,309819901,309819901,20250717
2002145,100003,1001,XAF,357393415,357393415,20230713
2002146,100200,1001,XAF,425630218,425630218,20230512
